order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
84392,2018-08-12,997,Customer_21729,209,Coffee Maker,Electronics,6,54.19,325.14
84393,2019-07-04,283,Customer_25802,205,Printer,Electronics,2,19.36,38.72
84394,2017-04-29,372,Customer_2259,200,Laptop,Electronics,2,46.64,93.28
84395,2016-06-13,463,Customer_30455,208,Notebook,Stationery,6,16.37,98.22
84396,2014-11-04,978,Customer_17484,205,Printer,Electronics,10,9.09,90.9
84397,2011-06-17,178,Customer_28820,203,Chair,Office,2,89.63,179.26
84398,2017-07-27,834,Customer_4093,200,Laptop,Electronics,8,43.0,344.0
84399,2011-10-28,453,Customer_26802,202,Desk,Office,2,57.7,115.4
84400,2013-09-12,963,Customer_11590,209,Coffee Maker,Electronics,8,67.78,542.24
84401,2010-04-23,257,Customer_19018,207,Pen,Stationery,3,94.04,282.12
84402,2013-07-28,852,Customer_28541,208,Notebook,Stationery,6,96.1,576.5999999999999
84403,2021-08-11,993,Customer_24326,207,Pen,Stationery,1,18.22,18.22
84404,2013-10-24,573,Customer_25541,200,Laptop,Electronics,2,59.91,119.82
84405,2015-07-14,881,Customer_7177,207,Pen,Stationery,7,2.1,14.700000000000001
84406,2017-11-16,357,Customer_8892,202,Desk,Office,10,44.88,448.8
84407,2022-07-06,153,Customer_2828,204,Monitor,Electronics,10,50.42,504.20000000000005
84408,2020-04-02,598,Customer_4850,202,Desk,Office,8,20.62,164.96
84409,2011-09-05,734,Customer_15708,205,Printer,Electronics,1,6.01,6.01
84410,2020-04-18,863,Customer_4340,207,Pen,Stationery,10,15.37,153.7
84411,2023-10-05,686,Customer_1294,203,Chair,Office,10,24.91,249.1
84412,2023-01-07,987,Customer_10187,205,Printer,Electronics,10,65.73,657.3000000000001
84413,2015-01-27,744,Customer_29921,201,Smartphone,Electronics,8,94.31,754.48
84414,2013-05-04,113,Customer_12915,202,Desk,Office,9,5.53,49.77
84415,2010-09-12,263,Customer_23935,205,Printer,Electronics,4,22.95,91.8
84416,2012-11-20,191,Customer_26109,206,Paper,Stationery,1,64.53,64.53
84417,2023-03-31,717,Customer_12494,208,Notebook,Stationery,7,65.56,458.92
84418,2011-10-06,614,Customer_5574,203,Chair,Office,5,42.68,213.4
84419,2019-03-24,515,Customer_28958,205,Printer,Electronics,2,80.05,160.1
84420,2015-02-04,976,Customer_534,204,Monitor,Electronics,7,92.13,644.91
84421,2017-01-28,494,Customer_4860,207,Pen,Stationery,1,15.68,15.68
84422,2020-10-07,381,Customer_27937,205,Printer,Electronics,6,79.4,476.40000000000003
84423,2021-11-30,643,Customer_27251,204,Monitor,Electronics,8,94.5,756.0
84424,2011-12-30,796,Customer_7170,205,Printer,Electronics,8,45.61,364.88
84425,2022-07-07,827,Customer_3506,207,Pen,Stationery,8,5.19,41.52
84426,2019-09-22,233,Customer_13067,205,Printer,Electronics,2,22.89,45.78
84427,2019-11-15,561,Customer_28968,210,Cabinet,Office,5,19.37,96.85000000000001
84428,2010-03-29,747,Customer_18099,207,Pen,Stationery,6,4.68,28.08
84429,2021-09-25,158,Customer_8775,205,Printer,Electronics,8,18.08,144.64
84430,2010-04-07,423,Customer_17186,201,Smartphone,Electronics,7,66.28,463.96000000000004
84431,2023-05-22,721,Customer_1583,200,Laptop,Electronics,6,4.27,25.619999999999997
84432,2020-02-12,168,Customer_5767,208,Notebook,Stationery,6,67.38,404.28
84433,2011-09-17,127,Customer_19970,201,Smartphone,Electronics,2,58.48,116.96
84434,2019-03-07,746,Customer_7498,204,Monitor,Electronics,5,13.22,66.10000000000001
84435,2014-06-18,708,Customer_16998,211,Plastic Cups,Sundry,5,61.72,308.6
84436,2022-10-02,171,Customer_16773,204,Monitor,Electronics,1,24.9,24.9
84437,2019-05-24,148,Customer_5631,207,Pen,Stationery,6,24.64,147.84
84438,2012-12-19,807,Customer_25332,200,Laptop,Electronics,3,24.87,74.61
84439,2013-08-29,787,Customer_5533,205,Printer,Electronics,9,6.53,58.77
84440,2018-08-12,531,Customer_11480,206,Paper,Stationery,7,3.84,26.88
84441,2014-10-16,691,Customer_17269,208,Notebook,Stationery,7,98.66,690.62
84442,2022-08-22,198,Customer_30675,202,Desk,Office,1,19.51,19.51
84443,2015-12-21,935,Customer_5279,207,Pen,Stationery,2,25.97,51.94
84444,2021-05-15,686,Customer_3320,211,Plastic Cups,Sundry,9,40.14,361.26
84445,2014-08-15,763,Customer_25072,204,Monitor,Electronics,9,62.34,561.0600000000001
84446,2019-08-18,343,Customer_5033,210,Cabinet,Office,3,91.53,274.59000000000003
84447,2013-03-23,232,Customer_9980,211,Plastic Cups,Sundry,7,86.01,602.07
84448,2020-09-09,597,Customer_3244,209,Coffee Maker,Electronics,4,73.37,293.48
84449,2022-03-09,719,Customer_5443,207,Pen,Stationery,9,32.23,290.07
84450,2014-07-29,565,Customer_25914,200,Laptop,Electronics,4,38.63,154.52
84451,2016-01-11,633,Customer_8512,201,Smartphone,Electronics,9,60.59,545.3100000000001
84452,2020-05-11,195,Customer_21439,205,Printer,Electronics,4,65.37,261.48
84453,2011-11-13,880,Customer_13133,205,Printer,Electronics,1,29.72,29.72
84454,2012-05-29,109,Customer_8468,202,Desk,Office,8,31.12,248.96
84455,2013-09-04,179,Customer_17526,209,Coffee Maker,Electronics,10,83.62,836.2
84456,2012-02-02,435,Customer_3483,207,Pen,Stationery,9,61.0,549.0
84457,2016-02-21,433,Customer_2179,209,Coffee Maker,Electronics,9,93.43,840.8700000000001
84458,2020-01-09,759,Customer_27579,203,Chair,Office,6,21.5,129.0
84459,2018-07-23,896,Customer_30575,203,Chair,Office,8,90.81,726.48
84460,2016-12-08,121,Customer_11030,203,Chair,Office,3,35.9,107.69999999999999
84461,2015-02-05,426,Customer_21166,209,Coffee Maker,Electronics,4,27.64,110.56
84462,2013-07-17,289,Customer_3829,210,Cabinet,Office,10,78.79,787.9000000000001
84463,2014-01-07,594,Customer_20669,202,Desk,Office,3,11.9,35.7
84464,2012-09-30,973,Customer_4651,205,Printer,Electronics,9,66.99,602.91
84465,2012-10-18,527,Customer_23845,211,Plastic Cups,Sundry,3,93.76,281.28000000000003
84466,2019-01-02,768,Customer_847,204,Monitor,Electronics,5,51.98,259.9
84467,2020-09-17,596,Customer_27890,207,Pen,Stationery,9,47.3,425.7
84468,2018-08-25,984,Customer_25913,210,Cabinet,Office,6,93.6,561.5999999999999
84469,2023-01-18,769,Customer_12184,202,Desk,Office,5,22.2,111.0
84470,2023-10-26,112,Customer_5117,210,Cabinet,Office,10,8.02,80.19999999999999
84471,2012-04-28,986,Customer_9706,202,Desk,Office,8,26.59,212.72
84472,2022-06-19,672,Customer_6827,205,Printer,Electronics,5,59.72,298.6
84473,2017-11-07,997,Customer_2344,210,Cabinet,Office,7,55.82,390.74
84474,2021-07-16,848,Customer_26380,208,Notebook,Stationery,7,58.86,412.02
84475,2012-10-06,740,Customer_9790,208,Notebook,Stationery,1,61.39,61.39
84476,2011-05-27,734,Customer_1094,203,Chair,Office,1,67.35,67.35
84477,2013-04-03,182,Customer_10742,201,Smartphone,Electronics,7,80.45,563.15
84478,2014-04-11,670,Customer_4856,204,Monitor,Electronics,5,39.4,197.0
84479,2010-11-16,843,Customer_12300,200,Laptop,Electronics,10,14.45,144.5
84480,2015-07-03,351,Customer_27723,208,Notebook,Stationery,3,69.98,209.94
84481,2014-11-09,195,Customer_31338,210,Cabinet,Office,10,90.31,903.1
84482,2012-04-04,167,Customer_18962,210,Cabinet,Office,10,98.26,982.6
84483,2014-04-01,359,Customer_10269,205,Printer,Electronics,4,72.32,289.28
84484,2013-06-18,196,Customer_25905,211,Plastic Cups,Sundry,10,96.22,962.2
84485,2012-10-12,578,Customer_2637,209,Coffee Maker,Electronics,5,76.76,383.8
84486,2019-06-07,989,Customer_4703,200,Laptop,Electronics,5,65.56,327.8
84487,2018-12-20,951,Customer_30184,211,Plastic Cups,Sundry,9,11.57,104.13
84488,2014-08-11,214,Customer_13703,208,Notebook,Stationery,6,37.98,227.88
84489,2011-04-13,118,Customer_20154,205,Printer,Electronics,6,32.68,196.07999999999998
84490,2013-08-20,446,Customer_24133,208,Notebook,Stationery,7,3.51,24.57
84491,2012-08-07,725,Customer_17313,203,Chair,Office,7,47.56,332.92
84492,2023-02-03,818,Customer_3284,203,Chair,Office,10,3.1,31.0
84493,2015-05-12,199,Customer_21086,206,Paper,Stationery,3,6.08,18.240000000000002
84494,2021-10-26,655,Customer_31866,201,Smartphone,Electronics,10,92.86,928.6
84495,2013-12-06,848,Customer_6597,210,Cabinet,Office,10,58.92,589.2
84496,2011-02-14,723,Customer_6278,209,Coffee Maker,Electronics,3,83.18,249.54000000000002
84497,2023-04-24,199,Customer_24875,207,Pen,Stationery,6,96.19,577.14
84498,2011-02-08,284,Customer_17529,208,Notebook,Stationery,5,26.93,134.65
84499,2014-09-02,555,Customer_9221,201,Smartphone,Electronics,6,58.08,348.48
84500,2010-10-07,475,Customer_6686,208,Notebook,Stationery,5,94.05,470.25
84501,2023-02-07,317,Customer_25487,200,Laptop,Electronics,8,72.08,576.64
84502,2020-03-13,556,Customer_12542,204,Monitor,Electronics,9,68.48,616.32
84503,2014-07-29,669,Customer_10583,205,Printer,Electronics,6,28.47,170.82
84504,2023-09-30,872,Customer_14822,200,Laptop,Electronics,3,11.54,34.62
84505,2015-12-12,621,Customer_29996,205,Printer,Electronics,9,60.64,545.76
84506,2017-09-24,233,Customer_2083,204,Monitor,Electronics,7,28.51,199.57000000000002
84507,2010-06-17,272,Customer_3740,207,Pen,Stationery,4,23.09,92.36
84508,2019-08-17,168,Customer_24042,208,Notebook,Stationery,5,43.77,218.85000000000002
84509,2013-11-20,650,Customer_28824,208,Notebook,Stationery,8,88.79,710.32
84510,2015-03-06,433,Customer_29803,205,Printer,Electronics,5,25.9,129.5
84511,2017-12-16,505,Customer_13630,211,Plastic Cups,Sundry,1,32.13,32.13
84512,2012-05-16,202,Customer_19963,204,Monitor,Electronics,3,13.25,39.75
84513,2021-12-19,659,Customer_26721,206,Paper,Stationery,5,74.34,371.70000000000005
84514,2011-04-29,162,Customer_28658,204,Monitor,Electronics,2,50.95,101.9
84515,2014-11-12,209,Customer_10400,205,Printer,Electronics,9,27.26,245.34
84516,2014-06-11,613,Customer_21608,210,Cabinet,Office,9,85.69,771.21
84517,2017-05-27,318,Customer_22352,211,Plastic Cups,Sundry,7,64.41,450.87
84518,2020-10-25,858,Customer_23248,203,Chair,Office,2,72.08,144.16
84519,2020-10-31,528,Customer_32338,201,Smartphone,Electronics,4,2.86,11.44
84520,2023-08-13,671,Customer_23530,207,Pen,Stationery,6,79.31,475.86
84521,2016-06-03,825,Customer_31816,200,Laptop,Electronics,3,77.25,231.75
84522,2012-01-21,408,Customer_20108,201,Smartphone,Electronics,7,76.15,533.0500000000001
84523,2021-11-25,163,Customer_27131,210,Cabinet,Office,2,73.48,146.96
84524,2021-02-09,244,Customer_8579,210,Cabinet,Office,3,19.09,57.269999999999996
84525,2016-11-09,640,Customer_14085,209,Coffee Maker,Electronics,1,43.42,43.42
84526,2011-01-27,303,Customer_14817,200,Laptop,Electronics,7,73.8,516.6
84527,2014-09-07,756,Customer_30355,201,Smartphone,Electronics,10,24.31,243.1
84528,2013-10-25,434,Customer_4377,201,Smartphone,Electronics,7,6.83,47.81
84529,2020-05-19,384,Customer_499,201,Smartphone,Electronics,7,80.91,566.37
84530,2018-04-30,694,Customer_20772,202,Desk,Office,6,72.17,433.02
84531,2020-06-25,302,Customer_9830,205,Printer,Electronics,10,60.15,601.5
84532,2012-05-27,449,Customer_2185,206,Paper,Stationery,7,30.16,211.12
84533,2023-12-09,691,Customer_10716,207,Pen,Stationery,7,4.26,29.82
84534,2016-05-11,543,Customer_7904,200,Laptop,Electronics,4,61.68,246.72
84535,2012-01-14,708,Customer_8451,210,Cabinet,Office,7,81.97,573.79
84536,2020-04-05,598,Customer_10718,211,Plastic Cups,Sundry,10,19.14,191.4
84537,2020-07-16,109,Customer_23331,202,Desk,Office,2,54.18,108.36
84538,2014-01-30,405,Customer_8748,202,Desk,Office,3,92.74,278.21999999999997
84539,2015-07-12,373,Customer_17213,207,Pen,Stationery,7,96.01,672.07
84540,2021-08-08,319,Customer_9517,202,Desk,Office,4,65.91,263.64
84541,2015-03-30,966,Customer_6714,203,Chair,Office,2,28.16,56.32
84542,2017-08-17,962,Customer_11750,201,Smartphone,Electronics,5,91.18,455.90000000000003
84543,2020-05-26,461,Customer_28088,211,Plastic Cups,Sundry,10,47.93,479.3
84544,2016-08-03,451,Customer_4468,203,Chair,Office,7,50.84,355.88
84545,2016-05-18,302,Customer_13989,202,Desk,Office,3,86.22,258.65999999999997
84546,2023-05-20,980,Customer_4040,204,Monitor,Electronics,2,69.52,139.04
84547,2023-01-05,825,Customer_32220,211,Plastic Cups,Sundry,7,66.42,464.94
84548,2015-05-29,465,Customer_22273,209,Coffee Maker,Electronics,7,4.59,32.129999999999995
84549,2012-04-01,814,Customer_3828,202,Desk,Office,2,3.59,7.18
84550,2011-04-13,480,Customer_24654,206,Paper,Stationery,4,26.79,107.16
84551,2014-11-18,363,Customer_8708,201,Smartphone,Electronics,3,12.88,38.64
84552,2021-10-26,685,Customer_16749,203,Chair,Office,9,61.7,555.3000000000001
84553,2017-12-30,405,Customer_8808,207,Pen,Stationery,2,15.32,30.64
84554,2014-03-06,874,Customer_10707,209,Coffee Maker,Electronics,10,34.79,347.9
84555,2023-01-09,289,Customer_30264,204,Monitor,Electronics,10,62.79,627.9
84556,2018-11-10,603,Customer_19513,203,Chair,Office,1,6.79,6.79
84557,2015-07-15,198,Customer_30676,207,Pen,Stationery,1,34.99,34.99
84558,2020-03-08,525,Customer_6897,210,Cabinet,Office,6,58.83,352.98
84559,2016-08-16,414,Customer_18218,207,Pen,Stationery,2,62.4,124.8
84560,2021-01-21,998,Customer_15546,206,Paper,Stationery,6,4.71,28.259999999999998
84561,2016-02-04,204,Customer_1461,208,Notebook,Stationery,7,91.4,639.8000000000001
84562,2019-02-02,738,Customer_27927,209,Coffee Maker,Electronics,3,22.34,67.02
84563,2019-11-26,676,Customer_11816,208,Notebook,Stationery,6,11.85,71.1
84564,2010-05-17,925,Customer_25348,202,Desk,Office,2,36.9,73.8
84565,2022-10-14,193,Customer_31883,206,Paper,Stationery,8,14.87,118.96
84566,2013-05-29,204,Customer_19593,202,Desk,Office,7,5.61,39.27
84567,2011-07-13,216,Customer_12864,206,Paper,Stationery,8,8.33,66.64
84568,2017-05-16,224,Customer_1544,201,Smartphone,Electronics,6,68.96,413.76
84569,2023-06-03,761,Customer_7686,201,Smartphone,Electronics,7,89.41,625.87
84570,2022-04-10,826,Customer_401,205,Printer,Electronics,2,27.09,54.18
84571,2016-08-09,642,Customer_22132,205,Printer,Electronics,10,33.35,333.5
84572,2015-11-21,199,Customer_8214,203,Chair,Office,4,50.23,200.92
84573,2021-04-26,584,Customer_1680,209,Coffee Maker,Electronics,4,83.09,332.36
84574,2014-04-20,104,Customer_8182,208,Notebook,Stationery,3,21.97,65.91
84575,2012-08-03,578,Customer_7999,211,Plastic Cups,Sundry,6,67.17,403.02
84576,2023-08-03,328,Customer_8100,204,Monitor,Electronics,3,17.89,53.67
84577,2016-09-22,186,Customer_23256,203,Chair,Office,4,29.37,117.48
84578,2014-03-02,401,Customer_31204,207,Pen,Stationery,8,73.63,589.04
84579,2017-08-14,203,Customer_7748,201,Smartphone,Electronics,8,73.49,587.92
84580,2023-06-14,805,Customer_19877,208,Notebook,Stationery,9,48.0,432.0
84581,2012-08-21,951,Customer_8661,200,Laptop,Electronics,1,7.73,7.73
84582,2015-03-31,893,Customer_31003,209,Coffee Maker,Electronics,8,47.57,380.56
84583,2011-08-18,925,Customer_10294,204,Monitor,Electronics,2,33.34,66.68
84584,2017-06-23,497,Customer_29078,205,Printer,Electronics,6,12.58,75.48
84585,2016-05-12,920,Customer_18972,200,Laptop,Electronics,4,28.42,113.68
84586,2013-07-09,719,Customer_20935,208,Notebook,Stationery,8,20.84,166.72
84587,2012-07-11,906,Customer_29243,203,Chair,Office,6,65.05,390.29999999999995
84588,2019-03-01,463,Customer_32589,210,Cabinet,Office,3,83.46,250.38
84589,2020-03-06,772,Customer_1359,210,Cabinet,Office,10,60.55,605.5
84590,2017-11-03,645,Customer_21573,209,Coffee Maker,Electronics,1,8.23,8.23
84591,2012-02-02,772,Customer_403,204,Monitor,Electronics,3,11.52,34.56
84592,2012-05-26,570,Customer_2212,206,Paper,Stationery,9,52.19,469.71
84593,2021-07-05,519,Customer_6316,208,Notebook,Stationery,2,79.94,159.88
84594,2011-12-28,845,Customer_18461,207,Pen,Stationery,2,38.52,77.04
84595,2021-10-29,917,Customer_14185,200,Laptop,Electronics,5,71.4,357.0
84596,2016-05-20,339,Customer_12071,208,Notebook,Stationery,2,2.57,5.14
84597,2018-07-31,207,Customer_29815,207,Pen,Stationery,1,82.59,82.59
84598,2016-10-31,478,Customer_19535,207,Pen,Stationery,7,41.76,292.32
84599,2011-10-02,879,Customer_21189,207,Pen,Stationery,8,76.6,612.8
84600,2017-12-17,402,Customer_16076,208,Notebook,Stationery,4,28.11,112.44
84601,2022-03-04,185,Customer_18933,206,Paper,Stationery,10,8.05,80.5
84602,2020-01-19,354,Customer_3011,207,Pen,Stationery,3,28.47,85.41
84603,2014-04-27,302,Customer_934,206,Paper,Stationery,6,15.09,90.53999999999999
84604,2011-11-26,637,Customer_21238,200,Laptop,Electronics,1,41.28,41.28
84605,2018-05-01,628,Customer_22903,211,Plastic Cups,Sundry,7,95.25,666.75
84606,2013-12-31,829,Customer_14007,200,Laptop,Electronics,3,58.13,174.39000000000001
84607,2014-10-05,237,Customer_2395,209,Coffee Maker,Electronics,8,46.21,369.68
84608,2020-11-08,958,Customer_1686,200,Laptop,Electronics,1,18.72,18.72
84609,2019-08-13,446,Customer_24808,202,Desk,Office,2,59.36,118.72
84610,2013-02-12,894,Customer_26818,208,Notebook,Stationery,5,86.22,431.1
84611,2023-02-08,385,Customer_16527,210,Cabinet,Office,6,91.19,547.14
84612,2012-12-03,137,Customer_27488,202,Desk,Office,7,27.33,191.31
84613,2011-09-29,917,Customer_24007,205,Printer,Electronics,5,62.23,311.15
84614,2021-12-11,486,Customer_9825,201,Smartphone,Electronics,3,66.79,200.37
84615,2010-09-15,554,Customer_22696,202,Desk,Office,6,34.62,207.71999999999997
84616,2022-05-01,965,Customer_8161,207,Pen,Stationery,7,78.98,552.86
84617,2016-06-14,277,Customer_23821,200,Laptop,Electronics,1,49.54,49.54
84618,2015-11-29,471,Customer_12804,208,Notebook,Stationery,2,7.28,14.56
84619,2016-11-10,504,Customer_5822,201,Smartphone,Electronics,5,68.46,342.29999999999995
84620,2021-07-01,321,Customer_8587,202,Desk,Office,2,70.37,140.74
84621,2019-10-26,120,Customer_26627,206,Paper,Stationery,5,99.97,499.85
84622,2018-07-30,864,Customer_18754,202,Desk,Office,4,22.24,88.96
84623,2016-08-11,681,Customer_11023,204,Monitor,Electronics,1,50.18,50.18
84624,2020-03-10,832,Customer_9132,203,Chair,Office,5,11.79,58.949999999999996
84625,2017-09-16,426,Customer_17953,203,Chair,Office,1,62.91,62.91
84626,2013-10-19,894,Customer_26258,211,Plastic Cups,Sundry,3,71.75,215.25
84627,2014-12-01,927,Customer_4960,203,Chair,Office,7,83.54,584.7800000000001
84628,2014-06-19,949,Customer_5047,207,Pen,Stationery,8,23.78,190.24
84629,2023-10-11,375,Customer_15508,209,Coffee Maker,Electronics,7,26.22,183.54
84630,2012-02-21,628,Customer_6933,206,Paper,Stationery,4,49.67,198.68
84631,2023-03-23,131,Customer_13909,208,Notebook,Stationery,8,28.24,225.92
84632,2010-10-02,417,Customer_25260,200,Laptop,Electronics,2,59.42,118.84
84633,2012-07-30,165,Customer_4144,202,Desk,Office,5,10.29,51.449999999999996
84634,2022-02-24,213,Customer_11054,210,Cabinet,Office,1,15.83,15.83
84635,2014-09-10,401,Customer_13145,207,Pen,Stationery,2,63.49,126.98
84636,2010-01-30,521,Customer_11489,201,Smartphone,Electronics,5,64.88,324.4
84637,2017-09-10,919,Customer_31087,202,Desk,Office,3,7.87,23.61
84638,2012-02-15,693,Customer_28959,201,Smartphone,Electronics,3,88.62,265.86
84639,2015-10-27,757,Customer_29631,206,Paper,Stationery,7,2.2,15.400000000000002
84640,2010-06-27,338,Customer_31740,203,Chair,Office,10,44.19,441.9
84641,2015-01-04,516,Customer_2433,209,Coffee Maker,Electronics,6,58.09,348.54
84642,2014-06-07,241,Customer_26091,204,Monitor,Electronics,2,81.82,163.64
84643,2022-04-29,572,Customer_29575,206,Paper,Stationery,6,6.73,40.38
84644,2023-03-18,661,Customer_18982,210,Cabinet,Office,7,46.98,328.85999999999996
84645,2020-04-27,598,Customer_12681,200,Laptop,Electronics,5,74.54,372.70000000000005
84646,2023-03-28,282,Customer_16821,210,Cabinet,Office,2,54.75,109.5
84647,2022-03-22,493,Customer_31193,208,Notebook,Stationery,6,58.95,353.70000000000005
84648,2018-04-14,398,Customer_9243,210,Cabinet,Office,10,53.9,539.0
84649,2016-11-26,595,Customer_6713,209,Coffee Maker,Electronics,6,92.47,554.8199999999999
84650,2017-01-04,631,Customer_2616,203,Chair,Office,9,34.22,307.98
84651,2013-12-15,311,Customer_25984,211,Plastic Cups,Sundry,4,47.13,188.52
84652,2012-03-10,946,Customer_16384,208,Notebook,Stationery,3,46.98,140.94
84653,2010-05-01,443,Customer_19989,208,Notebook,Stationery,10,63.28,632.8
84654,2015-06-13,392,Customer_26486,209,Coffee Maker,Electronics,8,59.41,475.28
84655,2023-05-26,390,Customer_27798,203,Chair,Office,2,59.74,119.48
84656,2011-11-06,646,Customer_12622,205,Printer,Electronics,9,56.92,512.28
84657,2021-09-21,442,Customer_10572,205,Printer,Electronics,9,83.72,753.48
84658,2021-12-21,124,Customer_2987,204,Monitor,Electronics,1,92.57,92.57
84659,2017-03-30,407,Customer_29563,209,Coffee Maker,Electronics,4,81.56,326.24
84660,2010-04-14,698,Customer_23085,200,Laptop,Electronics,9,34.65,311.84999999999997
84661,2020-03-08,443,Customer_9686,200,Laptop,Electronics,7,54.92,384.44
84662,2019-01-13,589,Customer_958,208,Notebook,Stationery,4,35.04,140.16
84663,2023-03-22,603,Customer_18995,200,Laptop,Electronics,2,9.66,19.32
84664,2021-08-24,354,Customer_21120,200,Laptop,Electronics,5,93.93,469.65000000000003
84665,2023-03-16,208,Customer_2161,210,Cabinet,Office,8,49.9,399.2
84666,2015-01-08,693,Customer_31173,209,Coffee Maker,Electronics,10,45.03,450.3
84667,2022-08-06,367,Customer_15557,207,Pen,Stationery,2,98.72,197.44
84668,2010-11-09,830,Customer_30414,203,Chair,Office,1,39.27,39.27
84669,2015-05-05,286,Customer_1204,208,Notebook,Stationery,5,25.37,126.85000000000001
84670,2023-06-15,896,Customer_19948,201,Smartphone,Electronics,8,4.19,33.52
84671,2014-08-25,316,Customer_15390,209,Coffee Maker,Electronics,4,46.59,186.36
84672,2022-04-30,592,Customer_18070,201,Smartphone,Electronics,7,98.34,688.38
84673,2020-08-23,826,Customer_22620,205,Printer,Electronics,7,51.85,362.95
84674,2023-01-23,393,Customer_30087,200,Laptop,Electronics,1,64.27,64.27
84675,2022-11-08,144,Customer_32325,206,Paper,Stationery,1,16.44,16.44
84676,2012-02-19,233,Customer_17129,201,Smartphone,Electronics,4,53.13,212.52
84677,2017-01-05,858,Customer_29348,208,Notebook,Stationery,10,16.44,164.4
84678,2010-05-14,219,Customer_22618,206,Paper,Stationery,9,52.36,471.24
84679,2016-08-10,872,Customer_32115,200,Laptop,Electronics,3,50.01,150.03
84680,2017-10-05,912,Customer_17500,206,Paper,Stationery,4,27.9,111.6
84681,2023-11-20,864,Customer_19902,201,Smartphone,Electronics,5,60.94,304.7
84682,2020-02-19,314,Customer_20896,200,Laptop,Electronics,8,52.94,423.52
84683,2012-03-16,118,Customer_13068,211,Plastic Cups,Sundry,9,4.35,39.15
84684,2013-04-14,630,Customer_20982,205,Printer,Electronics,9,63.49,571.41
84685,2014-12-13,630,Customer_12517,208,Notebook,Stationery,10,6.97,69.7
84686,2015-02-25,539,Customer_30548,201,Smartphone,Electronics,4,45.15,180.6
84687,2011-02-26,168,Customer_9388,203,Chair,Office,6,27.21,163.26
84688,2015-02-26,729,Customer_9603,207,Pen,Stationery,10,64.35,643.5
84689,2014-03-17,547,Customer_9933,207,Pen,Stationery,1,38.38,38.38
84690,2017-06-14,470,Customer_30602,207,Pen,Stationery,7,18.89,132.23000000000002
84691,2014-06-03,899,Customer_14069,211,Plastic Cups,Sundry,4,10.27,41.08
84692,2019-08-21,164,Customer_26010,207,Pen,Stationery,10,91.17,911.7
84693,2018-07-15,537,Customer_2606,200,Laptop,Electronics,8,19.22,153.76
84694,2020-04-10,120,Customer_21590,202,Desk,Office,10,91.49,914.9
84695,2014-04-03,670,Customer_28424,208,Notebook,Stationery,4,56.9,227.6
84696,2014-04-09,430,Customer_14750,208,Notebook,Stationery,4,9.64,38.56
84697,2016-07-13,483,Customer_29947,202,Desk,Office,1,88.78,88.78
84698,2020-11-10,100,Customer_21339,204,Monitor,Electronics,6,83.93,503.58000000000004
84699,2020-07-25,808,Customer_12761,201,Smartphone,Electronics,7,2.59,18.13
84700,2014-01-08,767,Customer_29595,201,Smartphone,Electronics,4,57.25,229.0
84701,2011-03-22,366,Customer_29999,205,Printer,Electronics,1,87.82,87.82
84702,2019-05-07,826,Customer_2378,200,Laptop,Electronics,2,76.02,152.04
84703,2020-11-05,123,Customer_9340,203,Chair,Office,4,3.7,14.8
84704,2013-04-27,498,Customer_7622,203,Chair,Office,5,92.04,460.20000000000005
84705,2021-03-13,462,Customer_12225,210,Cabinet,Office,6,84.2,505.20000000000005
84706,2010-03-14,228,Customer_32474,207,Pen,Stationery,7,29.47,206.29
84707,2018-08-28,502,Customer_4655,201,Smartphone,Electronics,4,22.75,91.0
84708,2023-09-24,666,Customer_13741,209,Coffee Maker,Electronics,7,56.25,393.75
84709,2018-03-29,759,Customer_21473,204,Monitor,Electronics,6,31.62,189.72
84710,2017-07-05,815,Customer_9007,205,Printer,Electronics,4,62.56,250.24
84711,2017-05-02,634,Customer_2333,205,Printer,Electronics,5,74.93,374.65000000000003
84712,2013-11-18,994,Customer_19978,202,Desk,Office,8,15.06,120.48
84713,2015-03-08,440,Customer_23247,207,Pen,Stationery,7,5.8,40.6
84714,2010-04-19,803,Customer_11321,207,Pen,Stationery,7,3.51,24.57
84715,2012-02-03,182,Customer_80,208,Notebook,Stationery,7,36.76,257.32
84716,2010-10-16,660,Customer_5931,206,Paper,Stationery,7,54.66,382.62
84717,2023-01-16,875,Customer_1671,203,Chair,Office,1,85.49,85.49
84718,2017-02-09,297,Customer_4495,204,Monitor,Electronics,7,90.22,631.54
84719,2020-12-16,810,Customer_27967,206,Paper,Stationery,3,15.55,46.650000000000006
84720,2013-01-24,171,Customer_31243,209,Coffee Maker,Electronics,6,99.26,595.5600000000001
84721,2015-07-18,385,Customer_27898,210,Cabinet,Office,5,38.97,194.85
84722,2015-09-30,944,Customer_977,211,Plastic Cups,Sundry,6,39.93,239.57999999999998
84723,2018-01-12,127,Customer_30599,210,Cabinet,Office,4,65.72,262.88
84724,2023-10-08,698,Customer_11430,207,Pen,Stationery,3,15.18,45.54
84725,2011-10-23,804,Customer_12881,211,Plastic Cups,Sundry,10,63.72,637.2
84726,2011-02-20,208,Customer_17205,203,Chair,Office,5,32.55,162.75
84727,2022-11-30,259,Customer_9308,206,Paper,Stationery,2,79.12,158.24
84728,2018-08-16,877,Customer_18579,209,Coffee Maker,Electronics,1,54.89,54.89
84729,2012-04-16,824,Customer_11925,205,Printer,Electronics,9,50.47,454.23
